file,rec,timestamp,kind,peer,handle,opcode_byte,value_hex,value_len
old/hci_snoop_2025_11_21_07_45_17.cfa,1134,2025-11-21T07:46:12.418Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 0A 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1138,2025-11-21T07:46:12.685Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 0D 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1142,2025-11-21T07:46:12.951Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 10 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1146,2025-11-21T07:46:13.320Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 13 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1150,2025-11-21T07:46:13.584Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 16 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1154,2025-11-21T07:46:13.852Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 19 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1158,2025-11-21T07:46:14.119Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 1C 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1162,2025-11-21T07:46:14.404Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 1F 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1166,2025-11-21T07:46:14.669Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 22 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1170,2025-11-21T07:46:14.937Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 25 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1174,2025-11-21T07:46:15.202Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 28 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1178,2025-11-21T07:46:15.470Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 2B 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1182,2025-11-21T07:46:15.752Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 2E 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1186,2025-11-21T07:46:16.017Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 31 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1190,2025-11-21T07:46:16.286Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 34 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1194,2025-11-21T07:46:16.553Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 37 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1198,2025-11-21T07:46:16.820Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 3A 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1203,2025-11-21T07:46:17.088Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 3D 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1207,2025-11-21T07:46:17.371Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 40 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1211,2025-11-21T07:46:17.636Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 43 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1215,2025-11-21T07:46:17.902Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 46 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1219,2025-11-21T07:46:18.169Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 49 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1223,2025-11-21T07:46:18.451Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 4C 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1228,2025-11-21T07:46:18.720Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 4F 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1233,2025-11-21T07:46:18.987Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 52 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1237,2025-11-21T07:46:19.253Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 55 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1241,2025-11-21T07:46:19.520Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 58 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1245,2025-11-21T07:46:19.803Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 5B 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1249,2025-11-21T07:46:20.068Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 5E 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1253,2025-11-21T07:46:20.336Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 61 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1257,2025-11-21T07:46:20.603Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 64 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1261,2025-11-21T07:46:20.870Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 67 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1265,2025-11-21T07:46:21.154Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 6A 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1269,2025-11-21T07:46:21.520Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 6D 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1273,2025-11-21T07:46:21.771Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 70 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1277,2025-11-21T07:46:22.040Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 73 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1281,2025-11-21T07:46:22.324Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 76 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1285,2025-11-21T07:46:22.589Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 79 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1289,2025-11-21T07:46:22.853Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 7C 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1293,2025-11-21T07:46:23.121Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 7F 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1297,2025-11-21T07:46:23.388Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 82 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1301,2025-11-21T07:46:23.671Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 85 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1306,2025-11-21T07:46:23.938Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 88 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1310,2025-11-21T07:46:24.204Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 8B 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1314,2025-11-21T07:46:24.472Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 8E 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1318,2025-11-21T07:46:24.740Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 91 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1322,2025-11-21T07:46:25.022Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 94 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1326,2025-11-21T07:46:25.288Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 97 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1330,2025-11-21T07:46:25.553Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 9A 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1334,2025-11-21T07:46:25.858Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 9D 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1338,2025-11-21T07:46:26.088Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 A0 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1348,2025-11-21T07:46:26.343Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 A3 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1352,2025-11-21T07:46:26.611Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 A6 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1356,2025-11-21T07:46:26.881Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 A9 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1360,2025-11-21T07:46:27.150Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 AC 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1364,2025-11-21T07:46:27.510Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 AF 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1368,2025-11-21T07:46:27.780Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 B2 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1373,2025-11-21T07:46:28.050Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 B5 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1377,2025-11-21T07:46:28.322Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 B8 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1381,2025-11-21T07:46:28.589Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 BB 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1385,2025-11-21T07:46:28.860Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 BE 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1389,2025-11-21T07:46:29.130Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 C1 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1393,2025-11-21T07:46:29.403Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 C4 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1397,2025-11-21T07:46:29.671Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 C7 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1401,2025-11-21T07:46:29.940Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 CA 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1405,2025-11-21T07:46:30.210Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 CD 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1409,2025-11-21T07:46:30.480Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 D0 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1413,2025-11-21T07:46:30.752Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 D3 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1417,2025-11-21T07:46:31.017Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 D6 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1421,2025-11-21T07:46:31.293Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 D9 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1425,2025-11-21T07:46:31.561Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 DC 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1429,2025-11-21T07:46:31.832Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 DF 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1433,2025-11-21T07:46:32.101Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 E2 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1437,2025-11-21T07:46:32.370Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 E5 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1441,2025-11-21T07:46:32.639Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 E8 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1445,2025-11-21T07:46:32.910Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 EB 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1449,2025-11-21T07:46:33.182Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 EE 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1453,2025-11-21T07:46:33.450Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 F1 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1457,2025-11-21T07:46:33.722Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 F4 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1461,2025-11-21T07:46:33.992Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 F7 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1465,2025-11-21T07:46:34.260Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 FA 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1469,2025-11-21T07:46:34.529Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 FD 02 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1474,2025-11-21T07:46:34.804Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 00 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1478,2025-11-21T07:46:35.159Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 03 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1482,2025-11-21T07:46:35.431Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 06 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1486,2025-11-21T07:46:35.700Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 09 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1490,2025-11-21T07:46:35.970Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 0C 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1494,2025-11-21T07:46:36.242Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 0F 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1498,2025-11-21T07:46:36.513Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 12 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1502,2025-11-21T07:46:36.781Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 15 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1506,2025-11-21T07:46:37.052Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 18 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1510,2025-11-21T07:46:37.321Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 1B 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1514,2025-11-21T07:46:37.592Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 1E 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1518,2025-11-21T07:46:37.951Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 21 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1522,2025-11-21T07:46:38.223Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 24 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1526,2025-11-21T07:46:38.490Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 27 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1530,2025-11-21T07:46:38.760Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 2A 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1534,2025-11-21T07:46:39.032Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 2D 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1538,2025-11-21T07:46:39.301Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 30 03 00 00 03,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1542,2025-11-21T07:46:39.569Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x07,07 33 03 00 00 01,6
old/hci_snoop_2025_11_21_07_45_17.cfa,1755,2025-11-21T07:50:13.217Z,FFF5-Write,f4:db:00:00:00:d9,0x0021,0x1A,1A,1
old/hci_snoop_2025_11_21_07_45_17.cfa,420,2025-11-21T07:45:26.619Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x01,01 34 03 00 00 03 6B 01 6D 01 6F 01 FD 03 F6 03 F2 03 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,426,2025-11-21T07:45:26.711Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 00 00 00 00 03 81 01 7B 01 79 01 B4 03 BC 03 CB 03 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,430,2025-11-21T07:45:26.890Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 03 00 00 00 03 74 01 67 01 5A 01 C0 03 CE 03 EF 03 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,434,2025-11-21T07:45:27.070Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 06 00 00 00 03 53 01 77 01 5C 01 04 04 BD 03 F4 03 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,438,2025-11-21T07:45:27.252Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 09 00 00 00 03 62 01 65 01 69 01 F0 03 E9 03 E4 03 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,442,2025-11-21T07:45:27.431Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 0C 00 00 00 03 6B 01 6E 01 6F 01 DE 03 D9 03 DC 03 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,446,2025-11-21T07:45:27.610Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 0F 00 00 00 03 71 01 72 01 6C 01 D3 03 CF 03 D5 03 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,450,2025-11-21T07:45:27.791Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 12 00 00 00 03 67 01 63 01 60 01 E1 03 E9 03 F1 03 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,454,2025-11-21T07:45:27.972Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 15 00 00 00 03 5D 01 5A 01 58 01 F9 03 00 04 06 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,458,2025-11-21T07:45:28.150Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 18 00 00 00 03 56 01 54 01 53 01 0B 04 0E 04 11 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,462,2025-11-21T07:45:28.376Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 1B 00 00 00 03 52 01 51 01 50 01 13 04 15 04 18 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,466,2025-11-21T07:45:28.555Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 1E 00 00 00 03 4F 01 4F 01 4E 01 19 04 1B 04 1D 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,470,2025-11-21T07:45:28.736Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 21 00 00 00 03 4D 01 4C 01 4C 01 1F 04 20 04 21 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,474,2025-11-21T07:45:28.915Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 24 00 00 00 03 4B 01 4B 01 4B 01 22 04 24 04 25 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,478,2025-11-21T07:45:29.095Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 27 00 00 00 03 4A 01 49 01 49 01 26 04 27 04 28 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,482,2025-11-21T07:45:29.280Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 2A 00 00 00 03 49 01 48 01 48 01 28 04 28 04 29 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,486,2025-11-21T07:45:29.455Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 2D 00 00 00 03 47 01 47 01 47 01 29 04 29 04 2A 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,490,2025-11-21T07:45:29.636Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 30 00 00 00 03 46 01 46 01 46 01 2B 04 2B 04 2C 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,494,2025-11-21T07:45:29.815Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 33 00 00 00 03 46 01 46 01 45 01 2D 04 2D 04 2E 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,498,2025-11-21T07:45:29.995Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 36 00 00 00 03 45 01 45 01 45 01 30 04 31 04 32 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,502,2025-11-21T07:45:30.175Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 39 00 00 00 03 44 01 44 01 45 01 33 04 35 04 3D 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,506,2025-11-21T07:45:30.400Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 3C 00 00 00 03 44 01 44 01 43 01 3F 04 40 04 41 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,514,2025-11-21T07:45:30.580Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 3F 00 00 00 03 43 01 43 01 43 01 42 04 44 04 45 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,518,2025-11-21T07:45:30.760Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 42 00 00 00 03 43 01 43 01 43 01 47 04 48 04 4A 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,522,2025-11-21T07:45:30.986Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 45 00 00 00 03 42 01 42 01 42 01 4B 04 4C 04 4C 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,527,2025-11-21T07:45:31.256Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 48 00 00 00 03 42 01 42 01 42 01 4E 04 4F 04 50 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,531,2025-11-21T07:45:31.526Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 4B 00 00 00 03 42 01 42 01 42 01 52 04 53 04 54 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,535,2025-11-21T07:45:31.795Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 4E 00 00 00 03 42 01 42 01 41 01 54 04 55 04 56 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,539,2025-11-21T07:45:32.065Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 51 00 00 00 03 42 01 41 01 41 01 57 04 58 04 58 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,543,2025-11-21T07:45:32.335Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 54 00 00 00 03 41 01 41 01 41 01 5A 04 5A 04 5B 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,547,2025-11-21T07:45:32.606Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 57 00 00 00 03 41 01 41 01 41 01 5C 04 5D 04 5E 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,551,2025-11-21T07:45:32.876Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 5A 00 00 00 03 41 01 41 01 41 01 5F 04 5F 04 5F 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,555,2025-11-21T07:45:33.146Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 5D 00 00 00 03 41 01 41 01 41 01 60 04 61 04 61 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,559,2025-11-21T07:45:33.416Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 60 00 00 00 03 41 01 41 01 40 01 62 04 62 04 63 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,563,2025-11-21T07:45:33.685Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 63 00 00 00 03 40 01 41 01 40 01 63 04 64 04 65 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,567,2025-11-21T07:45:34.046Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 66 00 00 00 03 40 01 40 01 40 01 65 04 66 04 66 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,571,2025-11-21T07:45:34.316Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 69 00 00 00 03 40 01 40 01 40 01 67 04 67 04 68 04 00 00,20
old/hci_snoop_2025_11_21_07_45_17.cfa,575,2025-11-21T07:45:34.585Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 6C 00 00 00 03 40 01 40 01 40 01 68 04 68 04 69 04 00 00,20
