file,rec,timestamp,mac,target,event,rssi,ad_hex,name,uuids16,mfg_hex,mfg_company
old/hci_snoop_2025_11_21_07_45_17.cfa,212,2025-11-21T07:45:22.739Z,f4:db:00:00:02:37,no,ADV_IND,-74,02 01 06 03 02 F0 FF 17 FF 1B 00 00 00 37 02 00 00 DB F4 4B 01 2A E1 00 00 0D 01 38 51 07 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 4B 01 2A E1 00 00 0D 01 38 51 07 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,213,2025-11-21T07:45:22.740Z,f4:db:00:00:02:37,no,SCAN_RSP,-74,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
old/hci_snoop_2025_11_21_07_45_17.cfa,226,2025-11-21T07:45:23.427Z,62:53:00:00:0f:1f,no,ADV_IND,-84,02 01 06 03 02 F0 FF 17 FF 11 00 00 00 1F 0F 00 00 53 62 54 01 A8 88 01 00 2C 01 15 35 04 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 54 01 A8 88 01 00 2C 01 15 35 04 00,0x0011
old/hci_snoop_2025_11_21_07_45_17.cfa,228,2025-11-21T07:45:23.569Z,f4:db:00:00:02:37,no,ADV_IND,-75,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D1 0B 1B 01 47 04 A9 53 07 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D1 0B 1B 01 47 04 A9 53 07 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,230,2025-11-21T07:45:23.575Z,f4:db:00:00:00:d9,yes,ADV_IND,-46,02 01 06 03 02 F0 FF 15 FF 1B 00 FC 00 D9 00 00 00 DB F4 C5 0B 45 01 6F 03 91 81 07 00,,FFF0,1B 00 FC 00 D9 00 00 00 DB F4 C5 0B 45 01 6F 03 91 81 07 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,231,2025-11-21T07:45:23.575Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-46,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
old/hci_snoop_2025_11_21_07_45_17.cfa,234,2025-11-21T07:45:23.835Z,f4:d0:00:00:02:1a,no,ADV_IND,-77,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E3 0B 3C 01 CA 03 DB DB 05 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E3 0B 3C 01 CA 03 DB DB 05 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,236,2025-11-21T07:45:24.271Z,62:53:00:00:0f:1f,no,ADV_IND,-82,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 88 0B 38 01 E6 03 05 94 07 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 88 0B 38 01 E6 03 05 94 07 00,0x0011
old/hci_snoop_2025_11_21_07_45_17.cfa,238,2025-11-21T07:45:24.420Z,f4:db:00:00:02:37,no,ADV_IND,-74,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D0 0B 1B 01 45 04 AA 53 07 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D0 0B 1B 01 45 04 AA 53 07 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,284,2025-11-21T07:45:25.118Z,62:53:00:00:0f:1f,no,ADV_IND,-82,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 88 0B 38 01 E6 03 06 94 07 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 88 0B 38 01 E6 03 06 94 07 00,0x0011
old/hci_snoop_2025_11_21_07_45_17.cfa,332,2025-11-21T07:45:25.533Z,f4:d0:00:00:02:1a,no,ADV_IND,-63,02 01 06 03 02 F0 FF 17 FF 1B 00 00 00 1A 02 00 00 D0 F4 62 01 29 DA 00 00 1B 01 20 3E 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 62 01 29 DA 00 00 1B 01 20 3E 03 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,1646,2025-11-21T07:50:08.460Z,f4:d0:00:00:02:1a,no,ADV_IND,-67,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E3 0B 3E 01 E7 03 F7 DC 05 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E3 0B 3E 01 E7 03 F7 DC 05 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,1648,2025-11-21T07:50:09.307Z,f4:d0:00:00:02:1a,no,ADV_IND,-66,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E2 0B 3E 01 E7 03 F8 DC 05 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E2 0B 3E 01 E7 03 F8 DC 05 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,1650,2025-11-21T07:50:09.734Z,62:53:00:00:0f:1f,no,ADV_IND,-70,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 88 0B 3C 01 0E 04 23 95 07 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 88 0B 3C 01 0E 04 23 95 07 00,0x0011
old/hci_snoop_2025_11_21_07_45_17.cfa,1654,2025-11-21T07:50:10.597Z,f4:db:00:00:00:d9,yes,ADV_IND,-42,02 01 06 03 02 F0 FF 15 FF 1B 00 10 00 D9 00 00 00 DB F4 C5 0B 4B 01 88 03 B0 82 07 00,,FFF0,1B 00 10 00 D9 00 00 00 DB F4 C5 0B 4B 01 88 03 B0 82 07 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,1655,2025-11-21T07:50:10.598Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-43,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
old/hci_snoop_2025_11_21_07_45_17.cfa,1660,2025-11-21T07:50:11.001Z,f4:d0:00:00:02:1a,no,ADV_IND,-66,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E2 0B 3E 01 E7 03 FA DC 05 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E2 0B 3E 01 E7 03 FA DC 05 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,1790,2025-11-21T07:50:23.440Z,f4:db:00:00:02:37,no,ADV_IND,-78,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D0 0B 23 01 29 04 D5 54 07 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D0 0B 23 01 29 04 D5 54 07 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,1792,2025-11-21T07:50:23.706Z,f4:d0:00:00:02:1a,no,ADV_IND,-67,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E2 0B 3E 01 EA 03 07 DD 05 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E2 0B 3E 01 EA 03 07 DD 05 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,1794,2025-11-21T07:50:24.127Z,62:53:00:00:0f:1f,no,ADV_IND,-70,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 8A 0B 3C 01 0F 04 31 95 07 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 8A 0B 3C 01 0F 04 31 95 07 00,0x0011
old/hci_snoop_2025_11_21_07_45_17.cfa,1796,2025-11-21T07:50:24.145Z,f4:db:00:00:00:d9,yes,ADV_IND,-55,02 01 06 03 02 F0 FF 15 FF 1B 00 10 00 D9 00 00 00 DB F4 C4 0B 4B 01 87 03 BD 82 07 00,,FFF0,1B 00 10 00 D9 00 00 00 DB F4 C4 0B 4B 01 87 03 BD 82 07 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,1797,2025-11-21T07:50:24.145Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-55,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
old/hci_snoop_2025_11_21_07_45_17.cfa,1798,2025-11-21T07:50:24.303Z,f4:db:00:00:02:37,no,ADV_IND,-76,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D0 0B 23 01 29 04 D6 54 07 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D0 0B 23 01 29 04 D6 54 07 00,0x001B
